type,size,ocall,noenc,fullenc,baseline,
write,16,71243.000000,13375.000000,55239.000000,4895.000000,
write,16,69928.000000,12192.000000,54427.000000,4884.000000,
write,16,64056.000000,12357.000000,55482.000000,5344.000000,
write,16,102905.000000,13848.000000,89207.000000,5480.000000,
write,16,68844.000000,13278.000000,54787.000000,5077.000000,
write,16,69510.000000,12260.000000,54215.000000,4919.000000,
write,16,68730.000000,12446.000000,55582.000000,5482.000000,
write,16,108845.000000,13601.000000,56205.000000,5351.000000,
write,16,337617.000000,12507.000000,65039.000000,4975.000000,
write,16,63735.000000,12728.000000,54494.000000,4909.000000,
write,16,70193.000000,13752.000000,54374.000000,5613.000000,
write,16,71110.000000,12385.000000,55811.000000,5159.000000,
write,16,71324.000000,12967.000000,56080.000000,5109.000000,
write,16,69466.000000,12488.000000,54017.000000,5668.000000,
write,16,69759.000000,13363.000000,55758.000000,4821.000000,
write,16,69411.000000,12433.000000,54939.000000,5382.000000,
write,16,69187.000000,12610.000000,54960.000000,5161.000000,
write,16,98605.000000,13096.000000,54722.000000,5494.000000,
write,16,338003.000000,12507.000000,55483.000000,4953.000000,
write,16,70434.000000,13296.000000,53859.000000,5082.000000,
write,16,70001.000000,12818.000000,54646.000000,5620.000000,
write,16,70289.000000,13290.000000,54766.000000,4954.000000,
write,16,71338.000000,13101.000000,54333.000000,5941.000000,
write,16,69090.000000,12492.000000,55348.000000,4972.000000,
write,16,62532.000000,13495.000000,54050.000000,5521.000000,
write,16,68874.000000,13363.000000,54741.000000,4904.000000,
write,16,69058.000000,12608.000000,54965.000000,5056.000000,
write,16,213903.000000,12492.000000,55288.000000,5773.000000,
write,16,231490.000000,12995.000000,55268.000000,5248.000000,
write,16,71557.000000,12287.000000,54179.000000,4876.000000,
write,16,71864.000000,12819.000000,54925.000000,5404.000000,
write,16,70621.000000,13175.000000,54891.000000,5474.000000,
write,16,63298.000000,12968.000000,55094.000000,5264.000000,
write,16,69854.000000,12213.000000,54846.000000,4983.000000,
write,16,69722.000000,13041.000000,55094.000000,5579.000000,
write,16,70141.000000,12956.000000,55590.000000,4999.000000,
write,16,69199.000000,12355.000000,54472.000000,4978.000000,
write,16,318260.000000,12636.000000,54412.000000,5285.000000,
write,16,123507.000000,13643.000000,54539.000000,5955.000000,
write,16,63230.000000,12489.000000,55040.000000,4870.000000,
write,16,69372.000000,12694.000000,54263.000000,5247.000000,
write,16,70485.000000,12449.000000,55334.000000,5512.000000,
write,16,84375.000000,13078.000000,65230.000000,5387.000000,
write,16,88305.000000,12524.000000,54142.000000,4892.000000,
write,16,68863.000000,12490.000000,54766.000000,4908.000000,
write,16,69644.000000,13454.000000,53909.000000,5383.000000,
write,16,68697.000000,12205.000000,56014.000000,5820.000000,
write,16,313009.000000,12846.000000,54169.000000,4840.000000,
write,16,124296.000000,12435.000000,54743.000000,5558.000000,
write,16,71420.000000,12908.000000,55533.000000,5431.000000,
write,16,70857.000000,12553.000000,54720.000000,4947.000000,
write,16,69485.000000,12879.000000,54119.000000,5240.000000,
write,16,68901.000000,13071.000000,54494.000000,5485.000000,
write,16,69215.000000,12895.000000,54688.000000,5552.000000,
write,16,62369.000000,13078.000000,55304.000000,5203.000000,
write,16,69475.000000,12694.000000,54409.000000,5439.000000,
write,16,68882.000000,13441.000000,54970.000000,5026.000000,
write,16,386356.000000,12507.000000,54180.000000,4924.000000,
write,16,69234.000000,13100.000000,55235.000000,5278.000000,
write,16,69144.000000,12948.000000,54172.000000,5928.000000,
write,16,69384.000000,12287.000000,55000.000000,5023.000000,
write,16,70100.000000,12638.000000,54007.000000,5387.000000,
write,16,64492.000000,12775.000000,55356.000000,5517.000000,
write,16,70489.000000,12793.000000,54795.000000,4893.000000,
write,16,68627.000000,12578.000000,53784.000000,5145.000000,
write,16,68804.000000,12525.000000,54460.000000,4964.000000,
write,16,69047.000000,13536.000000,55801.000000,5446.000000,
write,16,386107.000000,12298.000000,54897.000000,4853.000000,
write,16,70082.000000,12592.000000,54245.000000,4976.000000,
write,16,63487.000000,13162.000000,55023.000000,6177.000000,
write,16,70017.000000,13033.000000,56288.000000,4818.000000,
write,16,69246.000000,12443.000000,54301.000000,4946.000000,
write,16,69690.000000,12356.000000,54886.000000,4986.000000,
write,16,69373.000000,12975.000000,54825.000000,5360.000000,
write,16,69032.000000,12825.000000,56533.000000,5191.000000,
write,16,69386.000000,12317.000000,90009.000000,4840.000000,
write,16,104329.000000,13294.000000,54833.000000,5493.000000,
write,16,330916.000000,13414.000000,55302.000000,5441.000000,
write,16,70395.000000,12722.000000,55315.000000,4945.000000,
write,16,69709.000000,12346.000000,54381.000000,5173.000000,
write,16,69921.000000,13056.000000,54504.000000,5525.000000,
write,16,69490.000000,12181.000000,55521.000000,4961.000000,
write,16,102399.000000,12815.000000,55179.000000,5585.000000,
write,16,68803.000000,12506.000000,54377.000000,5989.000000,
write,16,62003.000000,14524.000000,54483.000000,5701.000000,
write,16,69766.000000,12284.000000,55014.000000,5351.000000,
write,16,104138.000000,12954.000000,54791.000000,5119.000000,
write,16,335207.000000,13292.000000,54034.000000,5466.000000,
write,16,71268.000000,12650.000000,54892.000000,5076.000000,
write,16,71837.000000,12464.000000,54103.000000,4904.000000,
write,16,70335.000000,13474.000000,54486.000000,5631.000000,
write,16,71250.000000,13572.000000,54454.000000,5211.000000,
write,16,63006.000000,13324.000000,53843.000000,6073.000000,
write,16,69882.000000,12625.000000,54374.000000,4874.000000,
write,16,69621.000000,12938.000000,54331.000000,5457.000000,
write,16,69326.000000,12763.000000,54527.000000,4840.000000,
write,16,209160.000000,12367.000000,53384.000000,5130.000000,
write,16,230790.000000,12319.000000,55075.000000,5446.000000,
write,16,70459.000000,13009.000000,54814.000000,4973.000000,
write,16,70867.000000,12933.000000,54037.000000,4835.000000,
write,16,63462.000000,13431.000000,55261.000000,5822.000000,
write,16,70261.000000,13305.000000,54746.000000,5438.000000,
write,16,69482.000000,12622.000000,55231.000000,5103.000000,
write,16,69454.000000,12914.000000,54608.000000,5138.000000,
write,16,69272.000000,12670.000000,54806.000000,5520.000000,
write,16,69629.000000,13013.000000,55324.000000,4903.000000,
write,16,319150.000000,13043.000000,54629.000000,5287.000000,
write,16,116403.000000,12901.000000,55413.000000,4892.000000,
write,16,70006.000000,13160.000000,54785.000000,6416.000000,
write,16,69723.000000,12403.000000,55977.000000,4822.000000,
write,16,70171.000000,12684.000000,54521.000000,6061.000000,
write,16,69466.000000,12477.000000,54655.000000,6399.000000,
write,16,68714.000000,13201.000000,55734.000000,4854.000000,
write,16,68938.000000,12107.000000,54727.000000,4912.000000,
write,16,69455.000000,12188.000000,56009.000000,4814.000000,
write,16,62859.000000,14805.000000,53744.000000,6414.000000,
write,16,320545.000000,12706.000000,56019.000000,5186.000000,
write,16,127429.000000,12617.000000,53910.000000,5379.000000,
write,16,69998.000000,12625.000000,54976.000000,5941.000000,
write,16,71397.000000,13196.000000,54966.000000,5217.000000,
write,16,70119.000000,12360.000000,55571.000000,18415.000000,
write,16,71913.000000,13363.000000,57103.000000,5590.000000,
write,16,1733234.000000,1581610.000000,1679020.000000,18910.000000,
read,32,10901.000000,5838.000000,6716.000000,339.000000,
read,32,10933.000000,5664.000000,6934.000000,334.000000,
read,32,10923.000000,5681.000000,6581.000000,334.000000,
read,32,10932.000000,5680.000000,6563.000000,351.000000,
read,32,10963.000000,5668.000000,6591.000000,358.000000,
read,32,10868.000000,5486.000000,6616.000000,334.000000,
read,32,10920.000000,5702.000000,6622.000000,338.000000,
read,32,10877.000000,5828.000000,6752.000000,340.000000,
read,32,10871.000000,5650.000000,6783.000000,335.000000,
read,32,10908.000000,5866.000000,6557.000000,337.000000,
read,32,10924.000000,5486.000000,6532.000000,337.000000,
read,32,11222.000000,5998.000000,6898.000000,337.000000,
read,32,10873.000000,5716.000000,7190.000000,336.000000,
read,32,10851.000000,5849.000000,6790.000000,355.000000,
read,32,10888.000000,5658.000000,6877.000000,351.000000,
read,32,10849.000000,5788.000000,6659.000000,339.000000,
read,32,10869.000000,5649.000000,6521.000000,347.000000,
read,32,10929.000000,5666.000000,6704.000000,334.000000,
read,32,10891.000000,5883.000000,6664.000000,333.000000,
read,32,10918.000000,5529.000000,6608.000000,359.000000,
read,32,10870.000000,5688.000000,6652.000000,357.000000,
read,32,10893.000000,5785.000000,6648.000000,335.000000,
read,32,10843.000000,5697.000000,6562.000000,333.000000,
read,32,10828.000000,5683.000000,6751.000000,336.000000,
read,32,10894.000000,5706.000000,6641.000000,339.000000,
read,32,10876.000000,5677.000000,6474.000000,337.000000,
read,32,10832.000000,5661.000000,7352.000000,337.000000,
read,32,10894.000000,5668.000000,6730.000000,355.000000,
read,32,10875.000000,5706.000000,6493.000000,354.000000,
read,32,10908.000000,5705.000000,6633.000000,335.000000,
read,32,10881.000000,5683.000000,6958.000000,336.000000,
read,32,10916.000000,5811.000000,8585.000000,336.000000,
read,32,10842.000000,5497.000000,6941.000000,338.000000,
read,32,10833.000000,5736.000000,6518.000000,356.000000,
read,32,10884.000000,5649.000000,6633.000000,354.000000,
read,32,10871.000000,5667.000000,6830.000000,341.000000,
read,32,10914.000000,5762.000000,6638.000000,370.000000,
read,32,10914.000000,5683.000000,6485.000000,339.000000,
read,32,10888.000000,5688.000000,6642.000000,364.000000,
read,32,10848.000000,5554.000000,6762.000000,337.000000,
read,32,10865.000000,5945.000000,7207.000000,338.000000,
read,32,10908.000000,5719.000000,6699.000000,341.000000,
read,32,10816.000000,5655.000000,6609.000000,357.000000,
read,32,10876.000000,18222.000000,6740.000000,358.000000,
read,32,23704.000000,5614.000000,6690.000000,337.000000,
read,32,25568.000000,6011.000000,6651.000000,339.000000,
read,32,16247.000000,20024.000000,6687.000000,338.000000,
read,32,10900.000000,11472.000000,6738.000000,334.000000,
read,32,10861.000000,5662.000000,6666.000000,338.000000,
read,32,10886.000000,5638.000000,6557.000000,341.000000,
read,32,10866.000000,5667.000000,6696.000000,356.000000,
read,32,10861.000000,5738.000000,6782.000000,357.000000,
read,32,10968.000000,5684.000000,6653.000000,336.000000,
read,32,10904.000000,5642.000000,6617.000000,341.000000,
read,32,10886.000000,5647.000000,7210.000000,336.000000,
read,32,10896.000000,5817.000000,6749.000000,338.000000,
read,32,10893.000000,5662.000000,6703.000000,337.000000,
read,32,10867.000000,5645.000000,6919.000000,355.000000,
read,32,10847.000000,5751.000000,6634.000000,334.000000,
read,32,10875.000000,5689.000000,6764.000000,337.000000,
read,32,10891.000000,5613.000000,6649.000000,357.000000,
read,32,10897.000000,5665.000000,6497.000000,340.000000,
read,32,10916.000000,5647.000000,6636.000000,338.000000,
read,32,10847.000000,5836.000000,7424.000000,337.000000,
read,32,10888.000000,5361.000000,6515.000000,336.000000,
read,32,10946.000000,5649.000000,6557.000000,356.000000,
read,32,10885.000000,5649.000000,6699.000000,337.000000,
read,32,10916.000000,5660.000000,6480.000000,334.000000,
read,32,11146.000000,5851.000000,7753.000000,340.000000,
read,32,10835.000000,5725.000000,6677.000000,338.000000,
read,32,10948.000000,5628.000000,6623.000000,375.000000,
read,32,10909.000000,5838.000000,6657.000000,335.000000,
read,32,10879.000000,5484.000000,6671.000000,336.000000,
read,32,10910.000000,5651.000000,6811.000000,339.000000,
read,32,10887.000000,5853.000000,6735.000000,358.000000,
read,32,10897.000000,5869.000000,6712.000000,338.000000,
read,32,10918.000000,5801.000000,6895.000000,336.000000,
read,32,10839.000000,5502.000000,6679.000000,337.000000,
read,32,10961.000000,5718.000000,6562.000000,340.000000,
read,32,10893.000000,5694.000000,6672.000000,335.000000,
read,32,10839.000000,5654.000000,6925.000000,352.000000,
read,32,10865.000000,5637.000000,7153.000000,352.000000,
read,32,10917.000000,5653.000000,7311.000000,337.000000,
read,32,10868.000000,5669.000000,7208.000000,336.000000,
read,32,10906.000000,5726.000000,6988.000000,340.000000,
read,32,10894.000000,5650.000000,6527.000000,335.000000,
read,32,10902.000000,5823.000000,6629.000000,337.000000,
read,32,10906.000000,5458.000000,6705.000000,344.000000,
read,32,10910.000000,5751.000000,6653.000000,356.000000,
read,32,10875.000000,5693.000000,6656.000000,352.000000,
read,32,10894.000000,5870.000000,6601.000000,338.000000,
read,32,10887.000000,5638.000000,6980.000000,331.000000,
read,32,10874.000000,5867.000000,6653.000000,334.000000,
read,32,10927.000000,5677.000000,6684.000000,333.000000,
read,32,10947.000000,5676.000000,7064.000000,354.000000,
read,32,10916.000000,5500.000000,6626.000000,350.000000,
read,32,10956.000000,5844.000000,7185.000000,335.000000,
read,32,10911.000000,5465.000000,6571.000000,336.000000,
read,32,10931.000000,5673.000000,6658.000000,334.000000,
read,32,10973.000000,5566.000000,7110.000000,335.000000,
read,32,10901.000000,5511.000000,6901.000000,336.000000,
read,32,10916.000000,5794.000000,6819.000000,350.000000,
read,32,10926.000000,5665.000000,6696.000000,357.000000,
read,32,10888.000000,5720.000000,6770.000000,336.000000,
read,32,10875.000000,5718.000000,6782.000000,338.000000,
read,32,10895.000000,5837.000000,6525.000000,337.000000,
read,32,10898.000000,5361.000000,6751.000000,335.000000,
read,32,10822.000000,5480.000000,6535.000000,336.000000,
read,32,10851.000000,5907.000000,6676.000000,356.000000,
read,32,10892.000000,5688.000000,6716.000000,355.000000,
read,32,10890.000000,5662.000000,7210.000000,339.000000,
read,32,10940.000000,5696.000000,6615.000000,335.000000,
read,32,10862.000000,5522.000000,6685.000000,338.000000,
read,32,10937.000000,5706.000000,6677.000000,337.000000,
read,32,10912.000000,5520.000000,6786.000000,337.000000,
read,32,10914.000000,5672.000000,6643.000000,336.000000,
read,32,10920.000000,5677.000000,6614.000000,355.000000,
read,32,10868.000000,5890.000000,6894.000000,339.000000,
read,32,10835.000000,5714.000000,6589.000000,334.000000,
read,32,10937.000000,5869.000000,6758.000000,334.000000,
read,32,10869.000000,5653.000000,6571.000000,339.000000,
read,32,10869.000000,5804.000000,6866.000000,338.000000,
read,32,10900.000000,5443.000000,6638.000000,356.000000,
read,32,10960.000000,5372.000000,6799.000000,354.000000,
read,32,10872.000000,5641.000000,7337.000000,335.000000,
read,32,10912.000000,5551.000000,7593.000000,337.000000,
read,32,10871.000000,5646.000000,6601.000000,334.000000,
read,32,10849.000000,5853.000000,6644.000000,338.000000,
read,32,10921.000000,5372.000000,6715.000000,355.000000,
read,32,10920.000000,5850.000000,6684.000000,340.000000,
read,32,10907.000000,5355.000000,6635.000000,354.000000,
read,32,10860.000000,5397.000000,6651.000000,340.000000,
read,32,10845.000000,5504.000000,6632.000000,339.000000,
read,32,10886.000000,5694.000000,6888.000000,339.000000,
read,32,10907.000000,5686.000000,8482.000000,336.000000,
read,32,10807.000000,5632.000000,12405.000000,336.000000,
read,32,10881.000000,5705.000000,6675.000000,353.000000,
read,32,10901.000000,5657.000000,6575.000000,336.000000,
read,32,10883.000000,5681.000000,7254.000000,338.000000,
read,32,10922.000000,5528.000000,6766.000000,338.000000,
read,32,10892.000000,5823.000000,6664.000000,338.000000,
read,32,10874.000000,5480.000000,6893.000000,338.000000,
read,32,10905.000000,5463.000000,6912.000000,334.000000,
read,32,10950.000000,5713.000000,8274.000000,365.000000,
read,32,10862.000000,5638.000000,6522.000000,356.000000,
read,32,10899.000000,5775.000000,6517.000000,337.000000,
read,32,10893.000000,6206.000000,6663.000000,338.000000,
read,32,10855.000000,5655.000000,6626.000000,338.000000,
read,32,10907.000000,5650.000000,6621.000000,336.000000,
read,32,10887.000000,5670.000000,6662.000000,334.000000,
read,32,10875.000000,5501.000000,6706.000000,354.000000,
read,32,10943.000000,5703.000000,7038.000000,334.000000,
read,32,10911.000000,5633.000000,7299.000000,333.000000,
read,32,10914.000000,5674.000000,6663.000000,337.000000,
read,32,10874.000000,5807.000000,6506.000000,337.000000,
read,32,10850.000000,5361.000000,6718.000000,335.000000,
read,32,10873.000000,5471.000000,7188.000000,339.000000,
read,32,10894.000000,5889.000000,6680.000000,353.000000,
read,32,10909.000000,5332.000000,6641.000000,353.000000,
read,32,10902.000000,5342.000000,6727.000000,336.000000,
read,32,10914.000000,5373.000000,6734.000000,336.000000,
read,32,10868.000000,5355.000000,6691.000000,333.000000,
read,32,10930.000000,5499.000000,6598.000000,364.000000,
read,32,10888.000000,5807.000000,6497.000000,339.000000,
read,32,10886.000000,5480.000000,6690.000000,354.000000,
read,32,10943.000000,5634.000000,6485.000000,336.000000,
read,32,10873.000000,5690.000000,7380.000000,335.000000,
read,32,10878.000000,5514.000000,6514.000000,338.000000,
read,32,10894.000000,5363.000000,6651.000000,333.000000,
read,32,10861.000000,5393.000000,6536.000000,332.000000,
read,32,10874.000000,5643.000000,6523.000000,336.000000,
read,32,10915.000000,5685.000000,6808.000000,359.000000,
read,32,10917.000000,5837.000000,6594.000000,356.000000,
read,32,10890.000000,5667.000000,6565.000000,340.000000,
read,32,10976.000000,5806.000000,6523.000000,340.000000,
read,32,10956.000000,5677.000000,6729.000000,339.000000,
read,32,10907.000000,5547.000000,6621.000000,337.000000,
read,32,10910.000000,5727.000000,6654.000000,372.000000,
read,32,10902.000000,5834.000000,6554.000000,356.000000,
read,32,10879.000000,5508.000000,6588.000000,340.000000,
read,32,10882.000000,5729.000000,7116.000000,336.000000,
read,32,10897.000000,5817.000000,6526.000000,334.000000,
read,32,10863.000000,5353.000000,6579.000000,338.000000,
read,32,10852.000000,5622.000000,6685.000000,334.000000,
read,32,10944.000000,5667.000000,6670.000000,335.000000,
read,32,10889.000000,5858.000000,6621.000000,337.000000,
read,32,10919.000000,5662.000000,6726.000000,354.000000,
read,32,10908.000000,5827.000000,7416.000000,356.000000,
read,32,10851.000000,5644.000000,6493.000000,338.000000,
read,32,10907.000000,5568.000000,6686.000000,338.000000,
read,32,10894.000000,5887.000000,6669.000000,336.000000,
read,32,10892.000000,5337.000000,6668.000000,335.000000,
read,32,10943.000000,5624.000000,6657.000000,357.000000,
read,32,10849.000000,5322.000000,6480.000000,355.000000,
read,32,10922.000000,5650.000000,7053.000000,339.000000,
read,32,10952.000000,5629.000000,6622.000000,338.000000,
read,32,10975.000000,5750.000000,6956.000000,338.000000,
read,32,10934.000000,5333.000000,6522.000000,348.000000,
read,32,10922.000000,5630.000000,6658.000000,336.000000,
read,32,10891.000000,5614.000000,6504.000000,339.000000,
read,32,10907.000000,5652.000000,6561.000000,355.000000,
read,32,10899.000000,5613.000000,6689.000000,358.000000,
read,32,10917.000000,5830.000000,6670.000000,337.000000,
read,32,10857.000000,5641.000000,6514.000000,338.000000,
read,32,10879.000000,5652.000000,6627.000000,340.000000,
read,32,10908.000000,5326.000000,6547.000000,341.000000,
read,32,10878.000000,5658.000000,6664.000000,354.000000,
read,32,10887.000000,5702.000000,6679.000000,357.000000,
read,32,10819.000000,5669.000000,7162.000000,338.000000,
read,32,10986.000000,5548.000000,6514.000000,340.000000,
read,32,10943.000000,5628.000000,6659.000000,336.000000,
read,32,10890.000000,5695.000000,6562.000000,335.000000,
read,32,10895.000000,5821.000000,6559.000000,335.000000,
read,32,10851.000000,5629.000000,6563.000000,337.000000,
read,32,10905.000000,5643.000000,6701.000000,338.000000,
read,32,10937.000000,5665.000000,6697.000000,356.000000,
read,32,10884.000000,5623.000000,6609.000000,356.000000,
read,32,10899.000000,5726.000000,6661.000000,350.000000,
read,32,10798.000000,5651.000000,7192.000000,335.000000,
read,32,10851.000000,5686.000000,6860.000000,339.000000,
read,32,10870.000000,5676.000000,6584.000000,339.000000,
read,32,10869.000000,5652.000000,6845.000000,337.000000,
read,32,10882.000000,5643.000000,7171.000000,355.000000,
read,32,10857.000000,5680.000000,6648.000000,340.000000,
read,32,10896.000000,5732.000000,6637.000000,335.000000,
read,32,10858.000000,5836.000000,6511.000000,336.000000,
read,32,10873.000000,5348.000000,6733.000000,339.000000,
read,32,10860.000000,5411.000000,6602.000000,336.000000,
read,32,10865.000000,5813.000000,6519.000000,336.000000,
read,32,10826.000000,5693.000000,6648.000000,337.000000,
read,32,10876.000000,5702.000000,6686.000000,336.000000,
read,32,10819.000000,5658.000000,6719.000000,355.000000,
read,32,10845.000000,5684.000000,6528.000000,356.000000,
read,32,10846.000000,5517.000000,6526.000000,336.000000,
read,32,10840.000000,5730.000000,6855.000000,350.000000,
read,32,10838.000000,5714.000000,6766.000000,339.000000,
read,32,10916.000000,5668.000000,7308.000000,336.000000,
read,32,10869.000000,5839.000000,7029.000000,358.000000,
read,32,10890.000000,5644.000000,6613.000000,366.000000,
read,32,10846.000000,5672.000000,6547.000000,335.000000,
read,32,10843.000000,5693.000000,6732.000000,337.000000,
read,32,10881.000000,5490.000000,6523.000000,337.000000,
read,32,10895.000000,5701.000000,6771.000000,334.000000,
read,32,10874.000000,5624.000000,6639.000000,335.000000,
read,32,10816.000000,5657.000000,7032.000000,335.000000,
read,32,10915.000000,5473.000000,7062.000000,356.000000,
read,32,10819.000000,5678.000000,6707.000000,354.000000,
read,32,10871.000000,5644.000000,6635.000000,336.000000,
read,32,10911.000000,5865.000000,6555.000000,338.000000,
read,32,10771.000000,5833.000000,7262.000000,333.000000,
read,32,10912.000000,5668.000000,7353.000000,334.000000,
read,32,10890.000000,5650.000000,8475.000000,357.000000,
read,32,10886.000000,5617.000000,6621.000000,353.000000,
read,32,10914.000000,5696.000000,6608.000000,336.000000,
read,32,10843.000000,5835.000000,6632.000000,332.000000,
read,32,10864.000000,5642.000000,6657.000000,341.000000,
read,32,10893.000000,5673.000000,6575.000000,338.000000,
read,32,10880.000000,5658.000000,7108.000000,336.000000,
read,32,10876.000000,5670.000000,6524.000000,357.000000,
read,32,10880.000000,5682.000000,6683.000000,356.000000,
read,32,10914.000000,5566.000000,6436.000000,358.000000,
read,32,10869.000000,5677.000000,6517.000000,339.000000,
read,32,10878.000000,5893.000000,6725.000000,334.000000,
read,32,10864.000000,5690.000000,6854.000000,336.000000,
read,32,10867.000000,5817.000000,7115.000000,334.000000,
read,32,10921.000000,5555.000000,6707.000000,355.000000,
read,32,10878.000000,5624.000000,6567.000000,357.000000,
read,32,10904.000000,5694.000000,6932.000000,334.000000,
read,32,10858.000000,5804.000000,6631.000000,334.000000,
read,32,10887.000000,5691.000000,6839.000000,350.000000,
read,32,10933.000000,5638.000000,6671.000000,339.000000,
read,32,10852.000000,5550.000000,6568.000000,336.000000,
read,32,10864.000000,5656.000000,6745.000000,338.000000,
read,32,10849.000000,5917.000000,6867.000000,356.000000,
read,32,10918.000000,5346.000000,6664.000000,358.000000,
read,32,10874.000000,5661.000000,7220.000000,339.000000,
read,32,10891.000000,5645.000000,6686.000000,337.000000,
read,32,10945.000000,5635.000000,6791.000000,336.000000,
read,32,10881.000000,5670.000000,7379.000000,337.000000,
read,32,10901.000000,5517.000000,6668.000000,358.000000,
read,32,10864.000000,5624.000000,7095.000000,356.000000,
read,32,10885.000000,5669.000000,6576.000000,339.000000,
read,32,10911.000000,5662.000000,6608.000000,335.000000,
read,32,10875.000000,5812.000000,6619.000000,339.000000,
read,32,10855.000000,5340.000000,6651.000000,338.000000,
read,32,10893.000000,5659.000000,6833.000000,337.000000,
read,32,10861.000000,5665.000000,6684.000000,337.000000,
read,32,10840.000000,5664.000000,6654.000000,355.000000,
read,32,10861.000000,5717.000000,6664.000000,370.000000,
read,32,10877.000000,5343.000000,6460.000000,337.000000,
read,32,10860.000000,5635.000000,6724.000000,335.000000,
read,32,10854.000000,5649.000000,6531.000000,334.000000,
read,32,10861.000000,5656.000000,7506.000000,337.000000,
read,32,10870.000000,5339.000000,6659.000000,358.000000,
read,32,10948.000000,5623.000000,6522.000000,356.000000,
read,32,10886.000000,5712.000000,6945.000000,337.000000,
read,32,10860.000000,5672.000000,6693.000000,338.000000,
read,32,11001.000000,5652.000000,6520.000000,336.000000,
read,32,10869.000000,5723.000000,6812.000000,336.000000,
read,32,10946.000000,5678.000000,6649.000000,338.000000,
read,32,10916.000000,5512.000000,6661.000000,356.000000,
read,32,10950.000000,5874.000000,6565.000000,358.000000,
read,32,10873.000000,5664.000000,6533.000000,337.000000,
read,32,10837.000000,5680.000000,6910.000000,336.000000,
read,32,10929.000000,5636.000000,6538.000000,336.000000,
read,32,10893.000000,5684.000000,6666.000000,332.000000,
read,32,10889.000000,5604.000000,7086.000000,346.000000,
read,32,10829.000000,5689.000000,6693.000000,354.000000,
read,32,10871.000000,5653.000000,6528.000000,352.000000,
read,32,10880.000000,5600.000000,6672.000000,336.000000,
read,32,10888.000000,5489.000000,6691.000000,334.000000,
read,32,10821.000000,5834.000000,6947.000000,334.000000,
read,32,10873.000000,5703.000000,6705.000000,335.000000,
read,32,10923.000000,5505.000000,6653.000000,337.000000,
read,32,10850.000000,5357.000000,6666.000000,339.000000,
read,32,10863.000000,5360.000000,6534.000000,355.000000,
read,32,10869.000000,5374.000000,6778.000000,338.000000,
read,32,10892.000000,5643.000000,6529.000000,356.000000,
read,32,10874.000000,5698.000000,6682.000000,337.000000,
read,32,10885.000000,5347.000000,6550.000000,334.000000,
read,32,10957.000000,5348.000000,7283.000000,334.000000,
read,32,10840.000000,5339.000000,6452.000000,355.000000,
read,32,10958.000000,5677.000000,6677.000000,352.000000,
read,32,10944.000000,5651.000000,6771.000000,337.000000,
read,32,11150.000000,5971.000000,6977.000000,336.000000,
read,32,10880.000000,5710.000000,6621.000000,336.000000,
read,32,10884.000000,5754.000000,6709.000000,379.000000,
read,32,10858.000000,5543.000000,6883.000000,334.000000,
read,32,10870.000000,5673.000000,6703.000000,339.000000,
read,32,10854.000000,5403.000000,6572.000000,353.000000,
read,32,10881.000000,5652.000000,6748.000000,355.000000,
read,32,10932.000000,5616.000000,6541.000000,335.000000,
read,32,10829.000000,5740.000000,6677.000000,337.000000,
read,32,10871.000000,5660.000000,6506.000000,331.000000,
read,32,10911.000000,5739.000000,7356.000000,337.000000,
read,32,10917.000000,5716.000000,6535.000000,336.000000,
read,32,10913.000000,5682.000000,6672.000000,333.000000,
read,32,10865.000000,5679.000000,6529.000000,373.000000,
read,32,10891.000000,5677.000000,6646.000000,349.000000,
read,32,10884.000000,5641.000000,6507.000000,335.000000,
read,32,10894.000000,5450.000000,6665.000000,336.000000,
read,32,10841.000000,5466.000000,6534.000000,335.000000,
read,32,10806.000000,5845.000000,7057.000000,339.000000,
read,32,10899.000000,5750.000000,6512.000000,356.000000,
read,32,10812.000000,5692.000000,6825.000000,356.000000,
read,32,10859.000000,5351.000000,6649.000000,335.000000,
read,32,10860.000000,5489.000000,6636.000000,335.000000,
read,32,10844.000000,5821.000000,6647.000000,336.000000,
read,32,10828.000000,5672.000000,7173.000000,336.000000,
read,32,10816.000000,5540.000000,6651.000000,335.000000,
read,32,10832.000000,5891.000000,6821.000000,336.000000,
read,32,10848.000000,5673.000000,6639.000000,355.000000,
read,32,10892.000000,5691.000000,6537.000000,357.000000,
read,32,10848.000000,5810.000000,6510.000000,334.000000,
read,32,10916.000000,5662.000000,6612.000000,340.000000,
read,32,10891.000000,5850.000000,6534.000000,357.000000,
read,32,10890.000000,5494.000000,6519.000000,337.000000,
read,32,10867.000000,5715.000000,6777.000000,358.000000,
read,32,10835.000000,5674.000000,6495.000000,357.000000,
read,32,10843.000000,5862.000000,6734.000000,337.000000,
read,32,10940.000000,5634.000000,6521.000000,340.000000,
read,32,10872.000000,5553.000000,6558.000000,341.000000,
read,32,10855.000000,5844.000000,7465.000000,339.000000,
read,32,10939.000000,5580.000000,8543.000000,337.000000,
read,32,10907.000000,5614.000000,6656.000000,358.000000,
read,32,10939.000000,5706.000000,6659.000000,354.000000,
read,32,10926.000000,5726.000000,6664.000000,336.000000,
read,32,10876.000000,5687.000000,6737.000000,338.000000,
read,32,10875.000000,5720.000000,6477.000000,341.000000,
read,32,10891.000000,5526.000000,6634.000000,348.000000,
read,32,10889.000000,5706.000000,6683.000000,337.000000,
